"recipientID","year","wide_CVP","wide_cat_full","wide_cat","plans","X","id","documentNumber","documentDate","contractorName","contractorIdentifier","budget","subject","tender","toDate","fromDate","recipientName","type","sort","money","products"
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,2140,1543676847,"5","2019-03-07","ФОП Зимак В.М.","HIDDEN",200318.83,"Постачальник зобов'язується поставити товар ( клямка, замок, завіс) вказаний в накладних та специфікаціях, які є невід'ємною частиною цього договору, а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору.",0,"2020-01-31","2019-03-07","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1857,1713993673,"5","2020-01-27","ФОП Рейкович Г.С.","HIDDEN",200318.83,"Постачальник зобов'язується поставити товар в казаний в специфікаціях та накладних, які є невід'ємною частиною цього Договору, а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору",0,"2020-12-31","2020-01-27","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1798,1715556435,"15","2020-02-10","ПП Лисий О.В.","HIDDEN",200318.83,"''Постачальник '' зобов'язується поставити товар  .
''Одержувач '' прийняти і оплачувати поставлений товар на умовах даного Договору",0,"2020-12-31","2020-02-10","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1825,1714751943,"18","2020-02-10","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-02-10","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1829,1714706066,"17","2020-02-10","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-02-10","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1830,1714699867,"16","2020-02-10","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-02-10","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1820,1714843746,"18 /ТРН /Б","2020-02-12","Епіцентр К","32490244",200318.83,"Покупець зобов'язується оплатити Товар на умовах визначених цим Договором , а Покупець зобов'язується передати товар у власність Покупця , який зобов'язується прийняти його",0,"2020-12-31","2020-02-12","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1795,1715593080,"33","2020-02-20","Черленюк Василь Юрійович","HIDDEN",200318.83,"''Постачальник зобов'язується поставити товар
''Одержувач'' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору",0,"2020-12-31","2020-02-20","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1796,1715589324,"35","2020-02-25","Сольфум","42943729",200318.83,"''Постачальник'' зобов'язується поставити товар .
''Одержувач'' прийняти та своєчасно оплачувати поставлений товар на умовах Договору
",0,"2020-12-31","2020-02-25","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1776,1745088401,"50","2020-03-17","ФОП Зимак В.М.","HIDDEN",200318.83,"1.1 '' Постачальник '' зобов'язується поставити товар по ДК 44520000-1 дотягувач  дверний 8*700 , завіси 6,*65  .
'' Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного договору .
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною  частиною Договору ",0,"2020-12-31","2020-03-17","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1769,1755371023,"400","2020-05-05","ТОВ '' ВАЛЬДМАШ ''","22604313",200318.83,"1.1 Постачальник зобов'язується поставити товар знаряддя ( струна косильна 3,0мм*15)-1шт",0,"2020-12-31","2020-05-05","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1764,1755659356,"423","2020-05-14","ТОВ '' ВАЛЬДМАШ ''","22604313",200318.83,"1.1 Постачальник зобов'язується поставити товар Знаряддя ( струна нах 3,00мм . 15м -2 шт) вказаний в накладній , які є невід'ємно частиною цього договору",0,"2020-12-31","2020-05-14","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1761,1756074589,"90","2020-05-26","ПП Зуб","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити товар  який вказаний в накладній які  невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .
1.2 Партією товару вважаться його кількість  , в казана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-05-26","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1762,1756045235,"88","2020-05-26","ПП Зуб","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити  товар які вказаний в накладних які є невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .
1.2 Партією товару вважається його кількість , в казана в накладних , які є невід'ємною частиною цього        Договору",0,"2020-12-31","2020-05-26","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1732,1780996225,"103","2020-06-03","ПП Зуб","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити товар який вказаний в накладній які невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору . 1.2 Партією товару вважаться його кількість , в казана в накладних , які є невід'ємною частиною Договору.Люк 2020*300; кутник 3м",0,"2020-12-31","2020-06-03","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1751,1772926280,"104","2020-06-03","ПП Зуб","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити товар який вказаний в накладній які невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору . 1.2 Партією товару вважаться його кількість , в казана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-06-03","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1750,1772926421,"105","2020-06-04","ПП Зуб","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити товар який вказаний в накладній які невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору . 1.2 Партією товару вважаться його кількість , в казана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-06-04","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1741,1773625740,"210","2020-06-15","ТОВ Торгова група “Арс-Кераміка","32549732",200318.83,"1.1 продавець приймає на себе зобов’язання передати у власність Покупця , матеріальні цінності (боковий відвід ) згідно  що надалі іменується – товар , а Покупець – прийняти та оплати зазначений товар. 1.2 Товар , який передається у власність Покупця за даними Договору супроводжується наступною документацією: A. Видаткова накладна , в якій зазначається перелік , кількість та вартість переданого за Договором товару , а також сума , яку Продавець повинен за нього сплатити; B. Податкову накладну ( у випадку передбачених чиним законодавством країни ) 1.3 Продавець гаранту є , що товар , який є предметом даного Договору , належить останньому на праві власності і не обтяжений жодними зобов’язаннями 1.4 Перелік товару визначається супровідними документом , накладними та специфікацією яка є невід’ємною частиною договору ",0,"2020-12-31","2020-06-15","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1746,1772959435,"125","2020-06-22","ПП Зуб","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити товар який вказаний в накладній які невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору . 1.2 Партією товару вважаться його кількість , в казана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-06-22","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1757,1771175361,"1","2020-06-23","СПД-ФОДіденкоВ.О.","HIDDEN",200318.83,"1.1 Постачальник зобов'язується в порядку та на умовах , визначених цим  Договором ,поставляти будівельні матеріали надані за тексотом - товар, а Покупець зобов'язується в порядку та на умовах, визначених цим Договором прийняти на своєчасно оплатити такий товар .
1.2Поставка товару здійснюється окреми партіями на підставі поданих Покупцем та погоджених .постачальником Замовлень ",0,"2020-12-31","2020-06-23","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1721,1785140724,"139","2020-07-01","ПП Зуб","HIDDEN",200318.83,"1.1 ''Постачальник '' зобов'язується поставити товар вказаний в накладних які є невід'ємною частиною цього Договору .А '' Одержувач'' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору ",0,"2020-12-31","2020-07-01","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1722,1785072813,"139/1","2020-07-01","ПП Зуб","HIDDEN",200318.83,"1.1 '' Постачальник '' зобов'язується  поставити товар вказаний в накладній які є невід'ємною частиною цього Договору , а ''Одержувач '' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору ",0,"2020-12-31","2020-07-01","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1716,1785344988,"145","2020-07-07","ПП Зуб","HIDDEN",200318.83,"1.1 ''Постачальник '' зобов'язується поставити товар : згідно накладної специфікації , які є невід'ємною частиною цього Договору,а '' Одержувач'' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною договору.",0,"2020-12-31","2020-07-07","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1717,1785335112,"144","2020-07-07","ПП Зуб","HIDDEN",200318.83,"1.1 '' Постачальник '' Зобов'язується поставити товар згідно накладної , специфікації , які є невід'ємною  частиною цього Договору, а ''Одержувач'' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору .
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-01-07","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1718,1785330301,"146","2020-07-07","ПП Зуб","HIDDEN",200318.83,"1.1 ''Постачальник '' зобов'язується поставити товар згідно специфікації , які є невід'ємною частиною цього Договору , а ''Одержувач '' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору.
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-07-07","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1715,1785365712,"15","2020-07-15","TOB '' БЕЗПЕКА ЮМОС''","37138450",200318.83,"1.1 Виконавець зобов'язується поставити Замовникові товари , зазначені в накладній на поставку товарів , а Замовник -прийняти і оплатити такі товари.
1.2 Найменування ( номенклатура , асортимент ) товару :
 Двері металеві 20*9 TEHNO- 4( чотири ) шт.
1.3 Обсяг закупівлі товарів можуть бути зменшені залежно від реального фінансування видатків.
1.4 Постачальник зобов'язується поставити Покупцю у власність товар КЕКВ 2210 ( код національного класифікатора України ДК 021:2015 ''Єдиний закупівельний словник ) ",0,"2020-12-31","2020-07-15","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1703,1789085392,"180","2020-08-03","ПП Зуб","HIDDEN",200318.83,"1.1 ''Постачальник '' зобов'язується поставити товар згідно специфікації , які є невід'ємною частиною цього Договору , а ''Одержувач '' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору. 1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-08-03","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1704,1789085241,"179","2020-08-03","ПП Зуб","HIDDEN",200318.83,"1.1 ''Постачальник '' зобов'язується поставити товар згідно специфікації , які є невід'ємною частиною цього Договору , а ''Одержувач '' прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору. 1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору.",0,"2020-12-31","2020-08-03","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1700,1793160352,"381/ТРН/Б","2020-08-20","Епіцентр К","32490244",200318.83,"Покупець зобов'язується  оплатити Товар на умовах , Визначених цим Договором, а Покупець зобов'язується передати Товар у власність Покупця , який зобов'язується прийняти його.
до ставку Товару  з гіпермаркету Продавця здійснюється силами та за рахунок Покупця . У випадку здійснення до ставки Товару силами та транспортом Продавця , вартість до ставки зазначається у розрахунково -платіжних документах Продавця",0,"2020-12-31","2020-08-20","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1639,1803440227,"4","2020-08-25","СПД-ФОДіденкоВ.О.","HIDDEN",200318.83,"1.1 '' Постачальник '' зобов'язується поставити товар згідно накладної , специфікації , які є невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного договору .
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною ",0,"2020-12-31","2020-08-25","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1701,1789519281,"01","2020-08-26","ТОВ фірма Будсервіс ЛТД","14057446",200318.83,"1.1 Постачальник зобов'язується поставити товар дверний блок під скло фарбований 6.5 м2 ДК 021:2015 вказана в видатковій накладні які є невід'ємною частиною цього договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного договору.
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною договору ",0,"2020-12-31","2020-08-26","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1694,1802062448,"125","2020-09-01","БЕЗПЕКА ЮМОС","37138450",200318.83,"1.1 Виконавець зобов'язується поставити товари , зазначені в накладній на поставку товарів , а Замовник -прийняти і оплатити такі товари .
1.2 Найменування (номенклатура , асортимент )товару 
Двері метаналеві 2050*810 TECHNO 1 шт",0,"2020-12-31","2020-09-01","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1695,1802042972,"7","2020-09-01","СПД-ФОДіденкоВ.О.","HIDDEN",200318.83,"1.1 Постачальник зобов'язується в порядку та на умовах , визначених цим Договором ,поставляти будівельні матеріали надані за тексотом - товар, а Покупець зобов'язується в порядку та на умовах, визначених цим Договором прийняти на своєчасно оплатити такий товар . 1.2Поставка товару здійснюється окреми партіями на підставі поданих Покупцем та погоджених .постачальником Замовлень",0,"2020-12-31","2020-09-01","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1690,1802193268,"15","2020-09-07","ФОП Зимак В.М.","HIDDEN",200318.83,"1.1 '' Постачальник '' зобов'язується поставити товар .Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного договору . 1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору",0,"2020-12-31","2020-09-07","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1680,1802344177,"210","2020-09-08","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-09-08","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1681,1802336247,"206","2020-09-08","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-09-08","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1682,1802328525,"209","2020-09-08","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-09-08","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1683,1802314903,"208","2020-09-08","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-09-08","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1684,1802301527,"205","2020-09-08","ПП Лисий О.В.","HIDDEN",200318.83,"Постачальник""зобов'язується поставити товар вказаних в специфікаціях , які невід'ємною частиною даного договору , а ""Одержувач"" прийняти та своєчасно оплачувати поставлений товар на умовах даного договору",0,"2020-12-31","2020-09-08","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1632,1820721699,"001/2020","2020-10-05","ФОП Тимчук О.І.","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити та передати у власність Покупця Товар , а Покупець зобов'язується прийняти товар та оплатити його на умовах Даного Договору .
1.2 Найменування товару з гідно ДК 021:2015:44410000-7 вироби для ванної кімнати та кухні (дозатор мила 17шт)
1.3 Документи на товар які Постачальник зобов'язується передати Покупцю : якісні посвідчення , накладні в яких зазначається цін ,кількість та асортимент Товару .",0,"2020-12-31","2020-10-05","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1620,1821399651,"14076","2020-10-09","Підодвірний А.Я.","HIDDEN",200318.83,"1.1. Постачальник зобов'язується поставити товар які є невід'ємною  частиною цього Договору .
1.2 Партією товару вважається його кількість , вказана в накладних , які є невід'ємною частиною Договору",0,"2020-12-31","2020-10-09","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1622,1821353837,"238","2020-10-09","Гіздицький В.В.","HIDDEN",200318.83,"1.1. Постачальник зобов'язується поставити товар , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного  Договору .
1.2 Партією товару вважається його кількість , вказана накладних , які є невід'ємною частиною Договору .",0,"2020-12-31","2020-10-09","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1610,1821788854,"1265","2020-10-15","ТОВ '' ВАЛЬДМАШ ''","22604313",200318.83,"Предметом даного Договору є поставка продукції, яка надалі по Договору іменується Товар. Одержувач зобов'язується прийняти у власність і своєчасно оплатити Товар, а Постачальник зобов'язується передати Товар (товарно-матеріальні цінності) згідно накл.
струна косильна 3,0 мм *15м",0,"2020-12-31","2020-10-15","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
2547671,"2020","44000000-0","Конструкції та конструкційні матеріали; допоміжна будівельна продукція (крім електроапаратури)","Будівельні матеріали",0,1613,1821641151,"011709","2020-10-15","Смалюк А.М.","HIDDEN",200318.83,"1.1 Постачальник зобов'язується поставити товар які є невід'ємною частиною цього Договору , а Одержувач прийняти та своєчасно оплачувати поставлений товар на умовах даного Договору",0,"2020-12-31","2020-10-15","Тернопільське вище професійне училище сфери послуг та туризму","Школи та інше","1000",58034.76,0
